8019	1901	3
48015	1901	11
48020	1901	11
9059	1901	8
28047	1901	2
48027	1901	4
20030	1901	1
48036	1901	8
24089	1901	11
28079	1901	2
9219	1901	7
7040	1901	3
31201	1901	1
48078	1901	2
37274	1901	3
8245	1901	2
48082	1901	1
1059	1901	110
49275	1901	5
50297	1901	1
48020	1019	1
20069	1019	1
26089	1019	5
46250	1019	1
1059	1019	6
48013	1020	5
48015	1020	1
48020	1020	9
1036	1020	2
26089	1020	2
28079	1020	4
9219	1020	1
34120	1020	3
28113	1020	3
48078	1020	2
41091	1020	1
41095	1020	1
1059	1020	37
48013	1028	4
8019	1028	7
48015	1028	5
3031	1028	2
48020	1028	19
9059	1028	1
30016	1028	1
20069	1028	9
20030	1028	1
20067	1028	2
48044	1028	2
20045	1028	1
1036	1028	6
26089	1028	2
28079	1028	7
29067	1028	1
9219	1028	4
24115	1028	3
37274	1028	1
15078	1028	5
41095	1028	3
8307	1028	1
1059	1028	23
50297	1028	1
20067	1030	1
1059	1030	12
48020	1031	11
14021	1031	2
20069	1031	3
20030	1031	5
48902	1031	1
20067	1031	1
48036	1031	1
48054	1031	2
1036	1031	3
26089	1031	39
28079	1031	4
31201	1031	1
28115	1031	1
37274	1031	2
48082	1031	1
47186	1031	2
1059	1031	24
50297	1031	3
48013	1032	6
8019	1032	1
48020	1032	9
20069	1032	3
48902	1032	4
20045	1032	5
26089	1032	21
7040	1032	6
1059	1032	3
28005	1902	1
30005	1902	3
48015	1902	2
48020	1902	11
48044	1902	2
19130	1902	3
28079	1902	4
29067	1902	1
9219	1902	41
34120	1902	3
45168	1902	1
47186	1902	1
1059	1902	14
20055	1033	3
33004	1033	1
8019	1033	1
48020	1033	2
48044	1033	1
1036	1033	2
26089	1033	16
28079	1033	1
41069	1033	1
1059	1033	13
50297	1033	1
20055	1058	2
48013	1058	1
8019	1058	2
48020	1058	12
20069	1058	1
20030	1058	1
48044	1058	4
33024	1058	3
26089	1058	1
28079	1058	1
30030	1058	4
34120	1058	1
31201	1058	2
1059	1058	58
48020	1034	10
48902	1034	1
20067	1034	5
48036	1034	1
31201	1034	1
48082	1034	2
1059	1034	2
28005	1036	4
28007	1036	1
46021	1036	1
4013	1036	1
48013	1036	39
8019	1036	10
48015	1036	69
48020	1036	177
8056	1036	4
14021	1036	1
20069	1036	6
48027	1036	6
20030	1036	1
4902	1036	3
48902	1036	2
15036	1036	1
29054	1036	1
48036	1036	24
48044	1036	9
33024	1036	8
17079	1036	1
8096	1036	3
20045	1036	2
48054	1036	3
24089	1036	2
11022	1036	1
25120	1036	1
26089	1036	2
28079	1036	15
52001	1036	1
9219	1036	4
46169	1036	1
33044	1036	1
34120	1036	9
31201	1036	1
46190	1036	5
48078	1036	14
37274	1036	4
39075	1036	1
48082	1036	11
48084	1036	1
41091	1036	1
3133	1036	1
41095	1036	2
46250	1036	4
47186	1036	2
29094	1036	3
1059	1036	24
49275	1036	1
50297	1036	5
20069	1039	1
26089	1039	5
1059	1039	2
48013	1041	1
48020	1041	2
26089	1041	3
1059	1041	1
48013	1042	2
8019	1042	1
48020	1042	23
28049	1042	1
29054	1042	1
1036	1042	37
28079	1042	1
1059	1042	3
48013	1043	1
8019	1043	2
48020	1043	17
11012	1043	1
51001	1043	1
20069	1043	2
20030	1043	8
48902	1043	1
20067	1043	2
23055	1043	2
26089	1043	68
28079	1043	2
9219	1043	3
8125	1043	2
14042	1043	2
31201	1043	2
48078	1043	5
35019	1043	1
11032	1043	3
15078	1043	1
48084	1043	2
41091	1043	1
1059	1043	10
50297	1043	1
20069	1044	1
9219	1044	3
1059	1044	33
50297	1044	1
8019	1046	1
3031	1046	1
48020	1046	4
20069	1046	1
48044	1046	4
1036	1046	1
28079	1046	1
9219	1046	3
1059	1046	31
48013	1047	1
20067	1047	4
28079	1047	2
9219	1047	22
1059	1047	13
11006	1051	10
5019	1051	1
8019	1051	2
48020	1051	3
9059	1051	1
10037	1051	7
20069	1051	3
7026	1051	1
20067	1051	4
48044	1051	7
20045	1051	1
23050	1051	5
11020	1051	1
26089	1051	5
28079	1051	3
33037	1051	6
9219	1051	5
34120	1051	1
31201	1051	2
48078	1051	2
11027	1051	3
37274	1051	2
35019	1051	2
46250	1051	4
47186	1051	3
1059	1051	49
50297	1051	1
20055	1052	1
48015	1052	2
48020	1052	7
20069	1052	1
26089	1052	4
28079	1052	2
48078	1052	1
1059	1052	15
48020	1053	4
1059	1053	15
30005	1054	2
6015	1054	2
48015	1054	1
48020	1054	31
9059	1054	1
20069	1054	2
24089	1054	4
1036	1054	3
26089	1054	5
28079	1054	6
9219	1054	7
35016	1054	3
8205	1054	1
48082	1054	4
41091	1054	2
1059	1054	39
48013	1055	2
48015	1055	3
48020	1055	17
1036	1055	10
9219	1055	6
34120	1055	1
48078	1055	4
1059	1055	25
8019	1057	1
48020	1057	3
20069	1057	1
26089	1057	1
28079	1057	1
35016	1057	2
1059	1057	10
46005	1059	2
2003	1059	4
41004	1059	7
28005	1059	29
23002	1059	7
30005	1059	2
28006	1059	6
28007	1059	7
3009	1059	4
46021	1059	3
11004	1059	21
3014	1059	57
2009	1059	1
6011	1059	2
4013	1059	41
18017	1059	6
46017	1059	5
23005	1059	2
29015	1059	1
9018	1059	42
28013	1059	19
11006	1059	1
38006	1059	2
20055	1059	562
35004	1059	3
5019	1059	7
33004	1059	11
6015	1059	14
8015	1059	11
14007	1059	1
48013	1059	258
8019	1059	257
48015	1059	350
3031	1059	11
48020	1059	1596
9059	1059	233
14013	1059	1
10037	1059	37
11012	1059	23
7011	1059	1
39016	1059	3
41024	1059	2
30016	1059	10
8056	1059	15
12040	1059	12
33016	1059	2
8266	1059	4
51001	1059	7
11015	1059	1
30019	1059	1
13034	1059	10
7015	1059	4
28047	1059	2
28045	1059	4
14021	1059	27
8073	1059	8
15030	1059	14
28049	1059	1
16078	1059	8
46105	1059	3
3063	1059	3
6044	1059	3
20069	1059	587
41038	1059	5
48027	1059	136
20030	1059	405
7026	1059	4
3065	1059	3
3066	1059	1
48902	1059	59
20067	1059	99
29051	1059	2
36017	1059	11
15036	1059	14
17066	1059	5
29054	1059	5
28058	1059	3
48036	1059	98
28065	1059	16
48044	1059	224
33024	1059	50
17079	1059	6
18087	1059	48
19130	1059	5
2037	1059	6
8101	1059	4
21041	1059	15
22125	1059	24
8102	1059	7
20045	1059	93
23050	1059	4
11020	1059	15
36024	1059	5
33031	1059	2
41053	1059	1
28074	1059	2
48054	1059	104
24089	1059	51
23055	1059	2
11022	1059	3
25120	1059	19
1036	1059	190
26089	1059	265
30024	1059	7
14038	1059	1
27028	1059	10
28079	1059	737
7032	1059	1
29067	1059	63
8113	1059	5
29069	1059	7
36026	1059	1
23060	1059	3
8121	1059	2
52001	1059	15
6083	1059	10
33037	1059	3
9219	1059	682
27031	1059	1
28092	1059	22
18140	1059	4
30030	1059	14
3099	1059	2
32054	1059	44
33044	1059	40
34120	1059	67
7040	1059	36
35016	1059	61
31201	1059	281
28106	1059	7
28113	1059	5
10148	1059	8
24115	1059	11
36038	1059	16
48078	1059	133
28115	1059	10
8169	1059	8
8172	1059	1
38028	1059	5
11027	1059	2
11028	1059	2
13071	1059	8
46102	1059	3
36045	1059	1
43123	1059	6
29084	1059	18
4079	1059	4
11030	1059	3
8184	1059	1
8187	1059	4
46220	1059	16
37274	1059	165
24142	1059	1
35019	1059	5
38023	1059	13
11031	1059	1
28130	1059	1
41086	1059	4
33060	1059	1
11033	1059	9
28134	1059	2
11032	1059	2
8205	1059	4
8263	1059	1
8245	1059	4
38038	1059	14
35022	1059	3
39075	1059	99
15078	1059	15
48082	1059	107
40194	1059	16
48084	1059	58
41091	1059	41
33066	1059	6
42173	1059	15
46235	1059	2
45165	1059	19
43148	1059	21
35026	1059	2
8279	1059	1
44216	1059	1
45168	1059	13
28148	1059	10
39087	1059	13
29901	1059	3
46244	1059	2
3133	1059	5
43155	1059	1
30039	1059	1
31232	1059	18
23092	1059	6
41095	1059	1
13087	1059	1
46250	1059	85
47186	1059	226
29094	1059	1
36057	1059	26
8301	1059	1
36060	1059	3
8307	1059	1
3139	1059	1
6153	1059	7
2081	1059	1
3140	1059	1
1059	1059	1
46145	1059	1
49275	1059	65
50297	1059	226
26089	1060	1
28079	1060	1
37274	1060	1
1059	1060	5
48020	1061	1
20030	1061	1
9219	1061	2
1059	1061	4
20055	1062	2
48013	1062	1
48020	1062	3
9219	1062	16
1059	1062	11
20055	1018	3
48020	1018	10
20069	1018	4
48027	1018	2
48044	1018	5
22125	1018	1
1059	1018	165
48013	1063	3
48015	1063	10
48020	1063	23
20069	1063	2
20030	1063	1
48902	1063	1
48054	1063	1
1036	1063	4
26089	1063	1
9219	1063	2
46220	1063	1
48082	1063	5
41091	1063	4
47186	1063	1
1059	1063	83
2003	2001	2
11012	2001	1
28079	2001	1
46190	2001	2
43148	2001	2
46250	2001	4
2003	2002	13
3009	2002	1
30016	2002	1
46105	2002	1
3066	2002	8
3079	2002	2
7040	2002	1
8172	2002	3
46250	2002	8
30003	2003	5
28005	2003	53
30005	2003	31
13005	2003	95
28006	2003	5
28007	2003	5
3009	2003	39
46022	2003	7
11004	2003	6
3014	2003	343
2009	2003	215
6011	2003	1
4013	2003	28
46017	2003	40
23005	2003	4
9018	2003	4
28013	2003	6
28014	2003	3
20055	2003	5
35004	2003	19
35006	2003	1
5019	2003	14
33004	2003	6
6015	2003	64
8015	2003	18
48013	2003	8
8252	2003	8
8019	2003	405
48015	2003	4
18023	2003	2
3031	2003	24
48020	2003	46
17023	2003	7
9059	2003	28
46078	2003	8
12032	2003	4
14013	2003	2
10037	2003	16
11012	2003	11
30015	2003	21
46083	2003	2
41024	2003	5
30016	2003	132
8056	2003	3
12040	2003	60
33016	2003	1
8266	2003	10
51001	2003	4
11015	2003	1
30019	2003	14
13034	2003	87
28047	2003	1
28045	2003	1
14021	2003	36
8073	2003	3
15030	2003	14
28049	2003	2
3059	2003	9
16078	2003	107
46105	2003	5
3063	2003	13
6044	2003	6
20069	2003	50
48027	2003	4
41039	2003	3
20030	2003	8
7026	2003	41
4902	2003	2
3065	2003	80
3066	2003	95
29051	2003	2
15036	2003	4
17066	2003	6
28058	2003	11
46131	2003	15
8089	2003	4
28065	2003	29
48044	2003	4
33024	2003	12
17079	2003	15
18087	2003	77
8096	2003	1
19130	2003	36
18089	2003	10
2037	2003	280
8101	2003	27
21041	2003	22
22125	2003	13
3079	2003	9
8102	2003	3
20045	2003	14
23050	2003	42
11020	2003	6
30022	2003	21
33031	2003	1
41053	2003	1
28074	2003	18
24089	2003	60
23055	2003	16
11022	2003	5
25120	2003	23
26089	2003	20
18122	2003	2
30024	2003	34
27028	2003	1
28079	2003	1126
7032	2003	8
28080	2003	4
29067	2003	44
7033	2003	3
46159	2003	4
8113	2003	8
8121	2003	4
52001	2003	21
6083	2003	9
9219	2003	7
46169	2003	5
30027	2003	11
8124	2003	6
27031	2003	3
14042	2003	1
41065	2003	6
28092	2003	30
18140	2003	8
30030	2003	327
3093	2003	18
46181	2003	5
17114	2003	2
46184	2003	18
3099	2003	15
32054	2003	2
33044	2003	23
34120	2003	12
7040	2003	147
35016	2003	47
31201	2003	20
28106	2003	6
46190	2003	18
3104	2003	21
10148	2003	6
24115	2003	6
36038	2003	4
48078	2003	2
28115	2003	1
8169	2003	4
8172	2003	3
14055	2003	1
38028	2003	2
11027	2003	3
13071	2003	50
46102	2003	13
38031	2003	7
43123	2003	32
8180	2003	7
8187	2003	14
46220	2003	24
37274	2003	63
24142	2003	1
35019	2003	1
28134	2003	6
3122	2003	7
8194	2003	4
8200	2003	10
8263	2003	2
8245	2003	8
38038	2003	27
39075	2003	13
15078	2003	3
48082	2003	13
40194	2003	9
48084	2003	3
41091	2003	52
42173	2003	12
46235	2003	6
45165	2003	26
43148	2003	64
35026	2003	9
8279	2003	7
44216	2003	36
45168	2003	61
13082	2003	23
28148	2003	13
39087	2003	2
46244	2003	15
3133	2003	17
43155	2003	1
30039	2003	1
31232	2003	7
23092	2003	5
41095	2003	14
13087	2003	34
46250	2003	663
12126	2003	4
47186	2003	32
43161	2003	1
8298	2003	6
36057	2003	2
8301	2003	2
36060	2003	1
8307	2003	12
3139	2003	10
12135	2003	3
2081	2003	327
3140	2003	48
1059	2003	25
46145	2003	27
30043	2003	44
49275	2003	17
50297	2003	62
2003	2004	2
3009	2004	5
3014	2004	2
8015	2004	4
8019	2004	12
30016	2004	2
13034	2004	3
3065	2004	1
2037	2004	4
30022	2004	3
28079	2004	1
30030	2004	1
7040	2004	2
35019	2004	4
8211	2004	2
46250	2004	5
3140	2004	1
30043	2004	4
2003	2005	3
12032	2005	2
2037	2005	1
23055	2005	1
28079	2005	3
7040	2005	5
46102	2005	4
8187	2005	2
8245	2005	6
35022	2005	1
46250	2005	19
46110	2005	1
2003	2006	24
3009	2006	1
8019	2006	4
2037	2006	1
28079	2006	4
7033	2006	1
33044	2006	1
46244	2006	4
46250	2006	1
2003	2007	5
3014	2007	3
2009	2007	1
12040	2007	5
3066	2007	1
46169	2007	7
30030	2007	2
13082	2007	1
46250	2007	25
47186	2007	2
2003	2008	24
8019	2008	8
30016	2008	4
12040	2008	1
19130	2008	4
26089	2008	1
28079	2008	12
30030	2008	2
7040	2008	4
38038	2008	1
43148	2008	5
46244	2008	3
13087	2008	4
46250	2008	14
2081	2008	4
3140	2008	2
30003	2009	4
46005	2009	1
2003	2009	153
28005	2009	10
30005	2009	6
13005	2009	1
28006	2009	3
3009	2009	10
46029	2009	1
3014	2009	54
4013	2009	3
46017	2009	6
23005	2009	9
29015	2009	2
9018	2009	4
28013	2009	2
6015	2009	8
8015	2009	3
14007	2009	1
48013	2009	1
8019	2009	44
18023	2009	1
3031	2009	6
48020	2009	7
10037	2009	1
30015	2009	4
30016	2009	47
12040	2009	20
30019	2009	1
13034	2009	4
14021	2009	11
15030	2009	1
16078	2009	4
3063	2009	2
6044	2009	1
20069	2009	5
20030	2009	1
7026	2009	2
3065	2009	17
3066	2009	21
48902	2009	1
15036	2009	9
17066	2009	4
46131	2009	1
28065	2009	2
33024	2009	2
8096	2009	18
19130	2009	7
2037	2009	29
8101	2009	7
21041	2009	1
22125	2009	4
3079	2009	8
23050	2009	1
11020	2009	2
30022	2009	10
24089	2009	4
23055	2009	4
25120	2009	2
18122	2009	1
30024	2009	3
28079	2009	69
8113	2009	1
23060	2009	5
9219	2009	2
46169	2009	3
30027	2009	3
28092	2009	3
30030	2009	32
3093	2009	5
46181	2009	2
46184	2009	5
33044	2009	1
35016	2009	3
31201	2009	1
36038	2009	4
8169	2009	3
11027	2009	2
13071	2009	3
46102	2009	2
43123	2009	2
46220	2009	12
37274	2009	7
11033	2009	3
8194	2009	5
15078	2009	2
40194	2009	1
41091	2009	11
46235	2009	1
43148	2009	24
28148	2009	8
39087	2009	1
46244	2009	2
13087	2009	7
46250	2009	120
47186	2009	2
8301	2009	2
3140	2009	38
46145	2009	1
46110	2009	6
30043	2009	33
50297	2009	8
2003	2010	10
3014	2010	13
2009	2010	11
8019	2010	2
48020	2010	1
3066	2010	11
18087	2010	2
19130	2010	1
2037	2010	1
28079	2010	6
30030	2010	1
3104	2010	1
13071	2010	2
46250	2010	19
3140	2010	4
2003	2011	16
3014	2011	3
8019	2011	3
12040	2011	1
28079	2011	1
30030	2011	2
46220	2011	4
43148	2011	3
8307	2011	1
2003	2012	46
2009	2012	3
8019	2012	4
3031	2012	3
8056	2012	1
12040	2012	1
13034	2012	1
23050	2012	2
46190	2012	2
13071	2012	1
8184	2012	2
46220	2012	6
23092	2012	1
46250	2012	1
12126	2012	1
3139	2012	2
2081	2012	5
2003	2014	11
3014	2014	2
20045	2014	2
28079	2014	4
28106	2014	4
46250	2014	1
12135	2014	4
2081	2014	4
3065	2013	1
25120	2013	2
46169	2013	8
7040	2013	2
46190	2013	5
46102	2013	4
46250	2013	19
46005	2015	4
2003	2015	41
12040	2015	5
20069	2015	1
28065	2015	3
28079	2015	7
28106	2015	8
46250	2015	6
12135	2015	1
2003	2016	7
8015	2016	1
7011	2016	3
7040	2016	5
46102	2016	1
43123	2016	4
8245	2016	1
46250	2016	4
2081	2016	1
2003	2017	15
3014	2017	4
8019	2017	13
7011	2017	1
3063	2017	7
3065	2017	2
3066	2017	1
28079	2017	1
8187	2017	4
45168	2017	1
46250	2017	8
47186	2017	1
8301	2017	2
12138	2017	6
2003	2018	7
3014	2018	2
2009	2018	2
22125	2018	1
30030	2018	6
3093	2018	2
3104	2018	1
46102	2018	2
11031	2018	1
3140	2018	4
2003	2019	18
13005	2019	1
46022	2019	3
3014	2019	10
16078	2019	6
3065	2019	4
46131	2019	3
28079	2019	5
46159	2019	1
46184	2019	1
46190	2019	8
46102	2019	1
8245	2019	1
13082	2019	1
3133	2019	4
46250	2019	10
2081	2019	11
50297	2019	3
2003	2020	5
3014	2020	1
2009	2020	3
8019	2020	1
46131	2020	1
19130	2020	1
28079	2020	1
2003	2021	58
30005	2021	1
3009	2021	1
2009	2021	8
28079	2021	9
46169	2021	2
30030	2021	1
46184	2021	3
7040	2021	1
8245	2021	2
46250	2021	12
46110	2021	2
2003	2022	31
3014	2022	3
8019	2022	3
3065	2022	1
46250	2022	6
2003	2023	4
46022	2023	6
3014	2023	2
46078	2023	1
3065	2023	2
30030	2023	2
46250	2023	17
2081	2023	2
46005	2024	3
2003	2024	22
3014	2024	3
2009	2024	5
46017	2024	2
8019	2024	1
46083	2024	2
12040	2024	1
14021	2024	1
16078	2024	3
3063	2024	2
7026	2024	7
19130	2024	1
3079	2024	3
11020	2024	1
28079	2024	1
46169	2024	1
8124	2024	5
28092	2024	4
30030	2024	3
46102	2024	1
8245	2024	4
44216	2024	4
45168	2024	1
13082	2024	1
46244	2024	8
46250	2024	73
46110	2024	1
2003	2025	18
28007	2025	1
3009	2025	3
3014	2025	41
2009	2025	21
46017	2025	2
38006	2025	6
33004	2025	4
8019	2025	7
48015	2025	4
48020	2025	3
30016	2025	6
12040	2025	1
30019	2025	2
14021	2025	1
3059	2025	3
3063	2025	1
20069	2025	2
41039	2025	3
3065	2025	5
3066	2025	32
29054	2025	7
48036	2025	3
46131	2025	2
8089	2025	6
18087	2025	2
2037	2025	22
21041	2025	1
3079	2025	7
1036	2025	4
28079	2025	22
23060	2025	1
41065	2025	1
30030	2025	9
46181	2025	2
46184	2025	9
3099	2025	6
33044	2025	5
7040	2025	16
3104	2025	21
8187	2025	9
46220	2025	2
37274	2025	1
38023	2025	1
8245	2025	3
38038	2025	13
41091	2025	1
46235	2025	2
44216	2025	3
39087	2025	1
3133	2025	2
46250	2025	52
47186	2025	4
8301	2025	3
2081	2025	2
3140	2025	83
46145	2025	1
30043	2025	37
46005	2026	1
2003	2026	11
8019	2026	2
23055	2026	1
28079	2026	1
46169	2026	7
46102	2026	1
46244	2026	2
46250	2026	7
46110	2026	4
2003	2029	144
28005	2029	1
3014	2029	7
2009	2029	3
8019	2029	6
3031	2029	6
12032	2029	3
30016	2029	2
12040	2029	6
46094	2029	1
30019	2029	4
16078	2029	4
3065	2029	5
3066	2029	4
2037	2029	4
28079	2029	1
8113	2029	1
30030	2029	3
46184	2029	1
46190	2029	4
40194	2029	4
46244	2029	5
46250	2029	3
36057	2029	1
2003	2027	7
28079	2027	2
46102	2027	1
2003	2028	5
3065	2028	1
18087	2028	2
8187	2028	2
8245	2028	2
2003	2030	6
3014	2030	13
2009	2030	1
4013	2030	9
8015	2030	2
8019	2030	14
18023	2030	2
3031	2030	10
46078	2030	4
7011	2030	5
12040	2030	2
30019	2030	1
14021	2030	1
46105	2030	4
7026	2030	1
3065	2030	9
18087	2030	2
2037	2030	19
8101	2030	7
22125	2030	1
28079	2030	4
46159	2030	1
30027	2030	5
30030	2030	12
33044	2030	1
7040	2030	13
13071	2030	4
46102	2030	3
46220	2030	6
46235	2030	1
8279	2030	1
46250	2030	14
47186	2030	5
3139	2030	3
12135	2030	1
3140	2030	4
46110	2030	1
49275	2030	1
50297	2030	3
2003	2031	5
8015	2031	2
8019	2031	7
3031	2031	3
17079	2031	4
23050	2031	2
30030	2031	7
8245	2031	2
29901	2031	3
12126	2031	3
46005	2032	10
2003	2032	7
46022	2032	1
8019	2032	1
28074	2032	2
28079	2032	7
28092	2032	4
46220	2032	1
46250	2032	4
2003	2033	5
2009	2033	4
8019	2033	18
30016	2033	4
3066	2033	1
18089	2033	1
8101	2033	2
30022	2033	6
28079	2033	10
7033	2033	4
30030	2033	3
35016	2033	1
46102	2033	4
46220	2033	5
3122	2033	4
8194	2033	3
8245	2033	4
3133	2033	2
46250	2033	26
8301	2033	1
30043	2033	14
46005	2034	2
2003	2034	13
46021	2034	3
8019	2034	2
48020	2034	2
28079	2034	1
8124	2034	1
46190	2034	1
13082	2034	5
3133	2034	15
46250	2034	27
2081	2034	3
2003	2035	29
3014	2035	6
8019	2035	2
48020	2035	3
20069	2035	4
25120	2035	3
28079	2035	4
41091	2035	1
46250	2035	12
2003	2036	9
30027	2036	1
30003	2037	2
2003	2037	163
41004	2037	5
28005	2037	2
30005	2037	1
3009	2037	10
46029	2037	2
3014	2037	92
2009	2037	23
4013	2037	18
46017	2037	3
35004	2037	4
6015	2037	2
48013	2037	4
8252	2037	1
8019	2037	133
3031	2037	35
48020	2037	7
12032	2037	3
30015	2037	1
30016	2037	22
12040	2037	13
8266	2037	5
30019	2037	21
7015	2037	4
28047	2037	1
14021	2037	2
41038	2037	1
48027	2037	1
7026	2037	8
3065	2037	31
3066	2037	18
28058	2037	11
46131	2037	1
33024	2037	5
17079	2037	5
18087	2037	20
19130	2037	3
21041	2037	3
22125	2037	1
30022	2037	13
24089	2037	5
25120	2037	2
30024	2037	6
28079	2037	64
29067	2037	3
7033	2037	5
46159	2037	1
29069	2037	4
8121	2037	4
30030	2037	75
46184	2037	2
3099	2037	1
33044	2037	6
34120	2037	1
7040	2037	78
35016	2037	10
46190	2037	11
3104	2037	7
24115	2037	1
48078	2037	1
8172	2037	7
11027	2037	3
13071	2037	8
4079	2037	5
8184	2037	5
8187	2037	4
46220	2037	9
37274	2037	1
11033	2037	1
28134	2037	5
3122	2037	9
8194	2037	2
8211	2037	1
8245	2037	6
15078	2037	4
41091	2037	9
45165	2037	1
43148	2037	8
8279	2037	4
44216	2037	4
45168	2037	2
28148	2037	1
29901	2037	1
3133	2037	1
31232	2037	1
23092	2037	4
46250	2037	63
8298	2037	2
8305	2037	7
36060	2037	2
2081	2037	3
12138	2037	4
30043	2037	21
50297	2037	3
2003	2038	20
12126	2038	1
2003	2039	13
2009	2039	2
12040	2039	2
16078	2039	1
28079	2039	1
46250	2039	4
2003	2040	5
46078	2040	4
2003	2041	16
3014	2041	4
28079	2041	3
46244	2041	1
46250	2041	3
2003	2042	4
13005	2042	1
3009	2042	3
8019	2042	26
3031	2042	3
30016	2042	8
12040	2042	12
13034	2042	1
8101	2042	2
25120	2042	3
28079	2042	13
29067	2042	3
30027	2042	4
30030	2042	5
8205	2042	1
8217	2042	5
8245	2042	2
43148	2042	2
8279	2042	10
46250	2042	1
2003	2043	30
3014	2043	12
35004	2043	3
3031	2043	2
8056	2043	2
3063	2043	1
3065	2043	4
3066	2043	3
3079	2043	2
30030	2043	1
3093	2043	1
8279	2043	2
46250	2043	2
2003	2044	28
3009	2044	5
3014	2044	5
8019	2044	7
48020	2044	2
9059	2044	1
30016	2044	8
12040	2044	6
3066	2044	2
46131	2044	1
2037	2044	8
20045	2044	1
26089	2044	2
30024	2044	1
28079	2044	9
52001	2044	1
33037	2044	2
30030	2044	4
43148	2044	1
46250	2044	18
12126	2044	5
2081	2044	2
46005	2045	4
2003	2045	20
46021	2045	2
3014	2045	5
8019	2045	1
30016	2045	1
16078	2045	1
3065	2045	5
18087	2045	2
23050	2045	6
28079	2045	2
3133	2045	3
46250	2045	12
2081	2045	1
46005	2046	3
2003	2046	17
28005	2046	1
8089	2046	4
8096	2046	5
30030	2046	2
46102	2046	12
28134	2046	1
46250	2046	8
8301	2046	4
2003	2047	14
9059	2047	5
2003	2048	3
3014	2048	1
3066	2048	2
3079	2048	2
11020	2048	3
25120	2048	1
14056	2048	1
46250	2048	4
2081	2048	5
50297	2048	5
2003	2049	12
4013	2049	2
23005	2049	1
8019	2049	3
3031	2049	2
48020	2049	4
12040	2049	1
3065	2049	1
2037	2049	5
23050	2049	3
23055	2049	1
28079	2049	4
30030	2049	5
3093	2049	1
46250	2049	4
1059	2049	2
50297	2049	1
2003	2050	13
14021	2050	1
2003	2051	8
3009	2051	4
3014	2051	4
2009	2051	14
4013	2051	2
8252	2051	2
8019	2051	4
48020	2051	3
9059	2051	1
30016	2051	3
28049	2051	4
3063	2051	1
3065	2051	9
